num_duplicates,ID,duplicates
2,2050,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/10_13_coderAR_final_processed.csv
2,2051,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/vacuum3.jpg
2,2051,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/vacuum3.jpg
2,2052,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bracelet.jpg
2,2052,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bracelet.jpg
2,2053,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/33_07_coderAR_final_processed.csv
2,2053,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/33_07_coderAR_final_video_processed.csv
3,2054,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/kitty5.jpg
3,2054,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/kitty5.jpg
3,2054,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y04/Image_Stims/kittycat3.jpg
2,2055,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/16_15_coderSM_final_audio_processed.csv
2,2055,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/16_15_coderSM_final_processed.csv
2,2056,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/rope.jpg
2,2056,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/rope.jpg
3,2057,/Volumes/psych/BergelsonLab/Lab_Documentation/.smbdeleteAAA20212c65a
3,2057,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y06/~$Y06_Stimuli.xlsx
3,2057,/Volumes/psych/BergelsonLab/Subject_Information/HI_ELSSP/.smbdeleteAAA1fd44a7eb
2,2058,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y40/block.jpg
2,2058,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y40/Image_Stims/block9.jpg
2,2059,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/27_15_coderTE_final_audio_processed.csv
2,2059,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/27_15_coderTE_final_processed.csv
3,2060,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/can_bottle.wav
3,2060,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y35/Audio_Stims/can_bottle.wav
3,2060,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y22/Audio_Stims/can_bottle.wav
3,2061,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/video/fixation1.mp4
3,2061,/Volumes/psych/BergelsonLab/Stimuli/VNA/videos/fixation1.mp4
3,2061,/Volumes/psych/BergelsonLab/Stimuli/NVA/fixation1.mp4
2,2062,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/46_12_coderHW_final_audio_processed.csv
2,2062,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/46_12_coderHW_final_processed.csv
2,2063,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/07_17_coderSD_final_processed.csv
2,2063,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/07_17_coderSD_final_video_processed.csv
2,2064,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/31_12_coderHW_final_audio_processed.csv
2,2064,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/31_12_coderHW_final_processed.csv
2,2065,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/baba5.jpg
2,2065,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/baba5.jpg
2,2066,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/09_10_newclan_merged_audio_processed.csv
2,2066,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/09_10_newclan_merged_processed.csv
2,2067,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/can_teddybear.wav
2,2067,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y21/Audio_Stims/can_teddybear.wav
2,2068,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/carrot.jpg
2,2068,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/carrot.jpg
2,2069,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/apple11.jpg
2,2069,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/apple11.jpg
2,2070,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/pony4.jpg
2,2070,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/pony4.jpg
2,2071,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bubbles.jpg
2,2071,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bubbles.jpg
2,2072,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/17_11_coderSA_final_audio_processed.csv
2,2072,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/17_11_coderSA_final_processed.csv
2,2073,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y28/cow.jpg
2,2073,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y28/Image_Stims/cow23.jpg
2,2074,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/puffs3.jpg
2,2074,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/puffs3.jpg
2,2075,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/35_14_coderSD_final_audio_processed.csv
2,2075,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/35_14_coderSD_final_processed.csv
2,2076,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/33_09_coderSK_final_processed.csv
2,2076,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/33_09_coderSK_final_video_processed.csv
2,2077,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y16/ball.jpg
2,2077,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y16/Image_Stims/ball54.jpg
2,2078,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/38_08_coderJH_final_audio_processed.csv
2,2078,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/38_08_coderJH_final_processed.csv
3,2079,/Volumes/psych/BergelsonLab/Eyetracking ebd files/VNA_july_5/library/audio/droink_about.wav
3,2079,/Volumes/psych/BergelsonLab/Stimuli/VNA/audio/FINALS/droink_about.wav
3,2079,/Volumes/psych/BergelsonLab/temp/ExpB folders/VNAfadein/library/audio/droink_about.wav
2,2080,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/yogurt8.jpg
2,2080,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/yogurt8.jpg
2,2081,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/11_16_coderEB_processed.csv
2,2081,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/11_16_coderEB_video_processed.csv
2,2082,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sock3.jpg
2,2082,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sock3.jpg
2,2083,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y33/Ball (1)-7.jpg
2,2083,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y33/Image_Stims/ball63.jpg
2,2084,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/19_17_coderVL_final_processed.csv
2,2084,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/19_17_coderVL_final_video_processed.csv
2,2085,/Volumes/psych/BergelsonLab/Subject_Files/YM/YM9_4_18/YM9_4_18.res/y15/y15.ses
2,2085,/Volumes/psych/BergelsonLab/Subject_Files/YM/YM7_26_18/YM7_26_18.res/y15/y15.ses
4,2086,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/piano.jpg
4,2086,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/piano.jpg
4,2086,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y18/Image_Stims/piano.jpg
4,2086,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y33/Image_Stims/piano.jpg
2,2087,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bee.jpg
2,2087,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bee.jpg
2,2088,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/cheese4.jpg
2,2088,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/cheese4.jpg
2,2089,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/03_08_newclan_merged_final_audio_processed.csv
2,2089,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/03_08_newclan_merged_final_processed.csv
2,2090,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/truck20.jpg
2,2090,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/truck20.jpg
3,2091,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/where_cup.wav
3,2091,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y40/Audio_Stims/where_cup.wav
3,2091,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y15/Audio_Stims/where_cup.wav
2,2092,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/37_10_coderGC_final_processed.csv
2,2092,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/37_10_coderGC_final_video_processed.csv
2,2093,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/09_08_newclan_merged_audio_processed.csv
2,2093,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/09_08_newclan_merged_processed.csv
2,2094,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/12_07_newclan_merged_audio_processed.csv
2,2094,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/12_07_newclan_merged_processed.csv
2,2095,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/44_17_coderSD_final_audio_processed.csv
2,2095,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/44_17_coderSD_final_processed.csv
4,2096,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/mummum2.jpg
4,2096,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/cookie2.jpg
4,2096,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/mummum2.jpg
4,2096,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/cookie2.jpg
2,2097,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/book38.jpg
2,2097,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/book38.jpg
2,2098,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y04/truck.jpg
2,2098,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y04/Image_Stims/truck22.jpg
2,2099,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/15_07_newclan_merged_audio_processed.csv
2,2099,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/15_07_newclan_merged_processed.csv
3,2100,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round2/input_orig/04_10_consensus_final_CLedit.opf
3,2100,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round1/input_orig/04_10_consensus_final_CLedit.opf
3,2100,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round3/input_orig/04_10_consensus_final_CLedit.opf
2,2101,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/snake.jpg
2,2101,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/snake.jpg
2,2102,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball32.jpg
2,2102,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball32.jpg
2,2103,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bread2.jpg
2,2103,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bread2.jpg
4,2104,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/do_shoe.wav
4,2104,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y05 copy_EB training/Audio_Stims/do_shoe.wav
4,2104,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y06/Audio_Stims/do_shoe.wav
4,2104,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y03/Audio_Stims/do_shoe.wav
2,2105,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/kitty4.jpg
2,2105,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/kitty4.jpg
2,2106,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/03_14_coderHW_final_audio_processed.csv
2,2106,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/03_14_coderHW_final_processed.csv
2,2107,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/piggy2.jpg
2,2107,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/piggy2.jpg
2,2108,/Volumes/psych/BergelsonLab/Website_Files/Photos from families/14_1.JPG
2,2108,/Volumes/psych/BergelsonLab/Website_Files/Photos from families/Images_approved_for_duke&bergelsonlab_websites/14_1.JPG
3,2109,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/giraffe.jpg
3,2109,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/giraffe.jpg
3,2109,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y31/Image_Stims/giraffe.jpg
2,2110,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sky.jpg
2,2110,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sky.jpg
2,2111,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/41_16_coderJS_final_processed.csv
2,2111,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/41_16_coderJS_final_video_processed.csv
2,2112,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/06_07_newclan_merged_audio_processed.csv
2,2112,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/06_07_newclan_merged_processed.csv
2,2113,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/pants2.jpg
2,2113,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/pants2.jpg
2,2114,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/02_15_coderEB_final_processed.csv
2,2114,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/02_15_coderEB_final_video_processed.csv
2,2115,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/44_15_coderJS_final_processed.csv
2,2115,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/44_15_coderJS_final_video_processed.csv
4,2116,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/where_baby.wav
4,2116,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/where_baby.wav
4,2116,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/where_baby.wav
4,2116,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/BABY/where_baby.wav
2,2117,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sun.jpg
2,2117,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sun.jpg
10,2118,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y29/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y11/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y19/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y12/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y03/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y37/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y39/Image_Stims/water.jpg
10,2118,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y09/Image_Stims/water.jpg
2,2119,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y27/diaper.jpg
2,2119,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y27/Image_Stims/diaper14.jpg
2,2120,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y16/diaper.jpg
2,2120,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y16/Image_Stims/diaper6.jpg
2,2121,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y40/ball.jpg
2,2121,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y40/Image_Stims/ball69.jpg
2,2122,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/35_11_coderHW_processed.csv
2,2122,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/35_11_coderHW_video_processed.csv
4,2123,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/do_juice.wav
4,2123,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/do_juice.wav
4,2123,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/do_juice.wav
4,2123,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/JUICE/do_juice.wav
2,2124,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/water22.jpg
2,2124,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/water22.jpg
2,2125,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/23_07_newclan_merged_audio_processed.csv
2,2125,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/23_07_newclan_merged_processed.csv
2,2126,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball44.jpg
2,2126,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball44.jpg
2,2127,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/hippo.jpg
2,2127,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/hippo.jpg
4,2128,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/do_apple.wav
4,2128,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/do_apple.wav
4,2128,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/do_apple.wav
4,2128,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/APPLE/do_apple.wav
2,2129,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/where_train.wav
2,2129,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y30/Audio_Stims/where_train.wav
3,2130,/Volumes/psych/BergelsonLab/Scripts_and_Apps/stimuli_datasource/.git/logs/HEAD
3,2130,/Volumes/psych/BergelsonLab/Scripts_and_Apps/stimuli_datasource/.git/logs/refs/heads/master
3,2130,/Volumes/psych/BergelsonLab/Scripts_and_Apps/stimuli_datasource/.git/logs/refs/remotes/origin/HEAD
2,2131,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/07_lena5min Folder/35_07_lena5min.csv
2,2131,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/35_07_lena5min.csv
2,2132,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/fish12.jpg
2,2132,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/fish12.jpg
2,2133,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/teddy5.jpg
2,2133,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/teddy5.jpg
2,2134,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/phone3.jpg
2,2134,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/phone3.jpg
2,2135,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/06_11_coderDL_final_processed.csv
2,2135,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/06_11_coderDL_final_video_processed.csv
2,2136,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/08_16_coderSD_final_audio_processed.csv
2,2136,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/08_16_coderSD_final_processed.csv
2,2137,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/look_sunglasses.wav
2,2137,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y09/Audio_Stims/look_sunglasses.wav
3,2138,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bed.jpg
3,2138,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bed.jpg
3,2138,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y16/Image_Stims/bed.jpg
2,2139,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y05 copy_EB training/Book.jpg
2,2139,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y05 copy_EB training/Image_Stims/Book70.jpg
2,2140,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/monkey3.jpg
2,2140,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/monkey3.jpg
6,2141,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/images/baby.jpg
6,2141,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/images/baby.jpg
6,2141,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/images/baby.jpg
6,2141,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/PictureStimuli/baby.jpg
6,2141,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/baby9.jpg
6,2141,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/baby9.jpg
2,2142,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bagel.jpg
2,2142,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bagel.jpg
2,2143,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/07_lena5min Folder/43_07_lena5min.csv
2,2143,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/43_07_lena5min.csv
2,2144,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/spoon10.jpg
2,2144,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/spoon10.jpg
2,2145,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/puffs2.jpg
2,2145,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/puffs2.jpg
2,2146,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/34_17_coderSA_final_audio_processed.csv
2,2146,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/34_17_coderSA_final_processed.csv
2,2147,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/beads.jpg
2,2147,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/beads.jpg
